0,3.653485994571719,3.5472790165736567
0,2.5285880538914483,2.42197331515218
0,2.3143306921597673,2.2058436791768763
0,3.067631469822263,2.961158490506282
1.209515014542631,2.9600282690704756,2.8533236663995045
1.3601514477826377,2.0136955201667592,1.9070507768782992
2.285364389267323,2.7114661310759502,2.605189008760138
1.989394192372744,2.4154913673031357,2.3090658331793747
1.355387657986574,2.1764506675701463,2.070063393755268
1.8044801891059927,2.625677871355422,2.5184462240943364
2.179081520970993,2.601075143110742,2.494667351240934
1.4987698816821302,2.6157936214247877,2.5091982379887425
0.9174651119447874,2.034657914331249,1.9278284842098308
0,1.9054236227158716,1.7988043918709877
0,2.400608866143533,2.2939166396089083
0,1.9938031644475156,1.8848732271011046
0,2.011306566276401,1.9049045153301731
0,2.334252726129498,2.225766889151274
0,2.31083639753497,2.2020880643607423
0.08278537031645015,1.792005360001874,1.6837498550885688
-0.5818566052396754,1.122969250203933,0.9563405448052695
-0.8239087409443187,0.8809171144992896,0.7142884091006262
0.5717594518311127,2.280876570177701,2.1744137341858236
0.5062794834608759,2.2152034596587513,2.108166314953245
0.39932753215867883,2.108103078435338,2.0012219663899176
0.5709020093375757,2.280099479131975,2.172195386925744
0.1980458349437316,2.170676275162766,2.062159322559814
0.14390657568427997,2.1162046273569515,2.0090945768906265
-0.11604502344831748,1.8563792270822026,1.7484505326573865
-0.2218487496163564,1.7507500052587368,1.6419692014385179
0.23127222869953956,2.203102423275648,2.0961440832456293
0.05833110707450471,2.0306552346279716,1.9221915449035676
-0.29320465815202457,1.6794078195251907,1.5716852768018215
0,1.0236420722875517,0.7226673061874785
0,2.1094699332645375,2.001668255131354
0,1.738040375017159,1.6310005245132864
0,1.726456706665932,1.617420837087533
0,1.532336773225245,1.4257978199395704
0,2.040245269000199,1.9339422916242577
0,2.072887184492049,1.964349506727101
0,1.6151631824649266,1.5064985977720877
0,1.5250702712136528,1.4174231522745777
0,1.997841420447112,1.8915384430711704
0,1.9195093899427909,1.8126265288482861
0,1.602330152894346,1.4958079775572568
0,1.4852132799981934,1.3783259996950827
0,1.749976115863893,1.6435795905214352
-0.18708664335714442,1.9609138126646093,1.8539189525851296
-0.406894851324964,1.7411059907763045,1.6341755470041972
-0.17263072694617473,1.976113944921994,1.8675830264639597
-0.18643209239390007,1.9620042000240447,1.8553124258042586
-0.2218487496163563,1.9268344027507491,1.819163959295821
-0.20840202588910992,1.9398744770603176,1.8322126744762846
-0.41433042486020694,1.7343182632791763,1.6265125296867466
-0.36015144778263786,1.787868698503988,1.6798290657223902
-0.26531444339744664,1.8829099668483102,1.7753853842825749
-0.24000101196081222,1.9086913919890738,1.8001317753052588
-0.8391487075010556,1.3087026129877932,1.2017806150113384
-0.42842933081993795,1.7201210388319048,1.611996665230867
-0.9208187539523751,1.227360041058847,1.1194001460815364
-1.7061485889631423,0.4420654020567217,0.3345293901827724
0,1.8721506577034204,1.7641803014034836
0,1.5529227207196736,1.4447643042693288
0,1.8633413256120646,1.7555511545337392
0,1.840363543907853,1.7328564639170054
0,1.7304143786306534,1.6239675523636603
0,1.1546250233548512,1.0465440302783828
0,1.2397535318215707,1.132793060102613
0,1.4165771079567708,1.3085979890746255
0,1.7042044914241559,1.5959430287017877
0,1.7563530696167813,1.649364525495806
0,1.7910526179548687,1.6822922206107025
0,1.7503163524803453,1.6427737582061104
0,1.3584268560220853,1.2498332823831346
0,1.83417893031169,1.7272404891667197
0,1.7672200581308144,1.6609456109187795
0,1.7561501461306994,1.6475829833900768
0,1.7156226938637824,1.6090918110679122
0,1.792079460854047,1.6839630660919376
