lat lon
56.286800017713944 44.06889002028336
56.30490999962433 43.850960034807656
56.2839800102096 44.04066999631033
56.25839001790544 43.86023000062454
56.27515001049039 43.937929991603795
56.245820012989384 43.84342000998717
56.25867001538103 43.848229965124375
56.30098999305673 43.905100004703314
56.33322000332791 43.844820039274566
56.29240000913498 43.915609989275964
56.23259001701726 43.957109965364026
56.286709996073824 43.94449997876981
56.24385001428604 43.857260040872376
56.24511999834567 43.976309971872865
56.31664001211368 43.94118996520581
56.25593661219716 43.86187138039395
56.23499998181825 43.853709969601454
56.29350734775385 44.04433328878798
56.233760004972 43.851139994268834
56.25975999806997 43.8476200140303
56.31744999732703 43.88823997410398
56.236480016371445 43.959699973445254
56.265279984225174 43.9775000344857
56.28501731802745 44.0436801053787
56.23197998210415 43.9596599917671
56.37984999752595 43.79593996507859
56.264029991004634 43.87749999010819
56.270789995915635 43.922569986396724
56.31372998296922 43.94110002738475
56.23044001694325 43.839559975936794
56.3017200149138 44.04559000583626
56.32343999870281 43.921410014816274
56.33975998328057 43.8461700286
56.25629001588388 43.86657996283219
56.313180004392365 44.04838998059202
56.25708998472294 43.92815996144347
56.27183999692642 43.977760041122224
56.27579001070737 43.94619002190706
56.28501731802745 44.0436801053787
56.34976998732881 43.857760021396814
56.23512001067172 43.94879000445306
56.25593661219716 43.86187138039395
56.31773131578907 44.052255728946186
56.29847001577656 44.06735998767772
56.30937998476875 43.88664003642586
56.270410002335154 43.98417001775661
56.348519994108244 43.86955998086816
56.28764998460545 43.95236002465353
56.29849000661562 43.93140996058071
56.310119981090594 44.010860009123974
56.30072998642024 43.983589990056856
56.34205000304712 43.9527500346083
56.275100012437946 43.93957996924388
56.22791999775353 43.8601699861978
56.28833000841007 44.07329999100105
56.282650011723234 43.94511001368292
56.28102867768783 43.95025933274686
56.274050011427164 43.91842999678033
56.283310002779274 44.050830036425424
56.268399980044165 44.057179998633075
56.24011998355394 43.83307003594612
56.26131999597945 44.01654000581081
56.29192999391441 44.052810009593514
56.31060998715023 44.02990000510118
56.2580000079507 43.84824002340821
56.24495001334927 43.74569003644663
56.33381000549244 43.83709997117384
56.303100011452614 43.991279967125166
56.229889996456876 43.95207001080368
56.275519987696555 43.947870006760525
56.181772607011546 44.075850443888854
56.28746000876998 43.99418002180485
56.2906422029811 43.9483519483469
56.274619980843084 43.92092998322144
56.263009997207206 44.0209499765285
56.31245999890959 43.94090003517499
56.271889994978864 43.97970003261216
56.34633998682085 43.83091001949782
56.219820019891415 43.86105000221218
56.22926001261419 43.879170000496856
56.22752998779879 43.85908997797364
56.32655002005703 43.932400030983786
56.31621400688615 44.022320503766345
56.2890000158404 43.9165399614333
56.310440002153825 44.01132998243503
56.31403001319339 44.02300002240716
56.22805000107178 43.87194002227483
56.25742999662526 43.84522002369408
56.244330003971385 43.95775000749052
56.292890015194615 43.99553998559506
56.295609984684546 44.02222997696242
56.295229991104094 43.91730003241324
56.28725000018591 43.90747996229095
56.21790001924052 43.863949973072835
56.2506500008752 43.844930009844205
56.3625000027765 43.7981699704184
56.21790001924052 43.863949973072835
56.31789000533422 44.00672999397233
56.25703998667049 43.92922999520286
56.29716000812928 43.97866000606615
56.292289996655796 44.003990033643305
56.29401000509691 44.01553996094296
56.255659990131704 43.97547999582042
56.29650999153802 43.9910099860239
56.35091998444446 43.84312999613729
56.23512001067172 43.85290002629762
56.300080011738515 43.93163996000385
56.31997999098152 43.98159995860496
56.22977998397769 43.8804299681822
56.288269993983334 43.95236999911833
56.310440002153825 43.99796998314466
56.30062999031537 44.03607998231243
56.321350013055536 43.97379003650221
56.273460009262635 43.977830030013735
56.27743998834745 43.92919998798948
56.32266002070281 43.878760041612566
56.31574000526021 43.87766000063982
56.28629999528002 43.91307002115673
56.284279998524255 44.06562996286229
56.28290000198544 44.080180024765525
56.301260016067545 44.042779972796694
56.29803897327028 44.060975921246445
56.30062999031537 44.03607998231243
56.26965001517425 43.870979959085105
56.3205100206288 43.97643000072634
56.35329998394161 43.83181995890655
56.314000005980034 43.889630028926604
56.30513999904744 43.98833004012161
56.293840020100504 44.0494399816028
56.23183988577065 43.85262495044027
56.331419989621 43.86889001534735
56.27113000781793 43.893159983629914
56.24287000216677 43.83340003147413
56.26773001452335 43.86620998562603
56.313099999126564 43.932540008766836
56.27860000183742 43.98689002915606
56.317790009229356 44.031519975527885
56.28170000681732 43.9163800347207
56.33430998601685 43.932809989868105
56.276940007823015 43.944729978192925
56.2586799898458 43.84686002686939
56.29192999391441 44.052810009593514
56.23653001442389 43.86272998706565
56.317899979798995 43.894090039606255
56.23303999948922 43.94688999464125
56.33464999791917 43.95667997373113
56.29849000661562 43.93140996058071
56.24070998571847 43.82999002180529
56.32798001464829 43.87913001881873
56.34697998703783 43.865359976825005
56.33543999229346 43.882740020697355
56.33642000441273 43.881260028053674
56.22926001261419 43.879170000496856
56.275100012437946 43.93957996924388
56.255969994820646 43.91941998336438
56.22921998902655 43.83118000059909
56.29417001562854 43.99668000824596
56.316230011319846 43.99806000478475
56.29325999240078 43.989390015597166
56.229579991767906 43.83147001444897
56.30213999017241 43.93188999217557
56.221869981951016 43.863219993125284
56.26735999540767 43.879729995448
56.230770012471254 43.87227999226761
56.27073004435316 43.88055008085469
56.292489988865555 43.89383003296976
56.25800998241547 43.84551003754396
56.29471001974062 44.0233799740781
56.27963998647391 43.987269980826994
56.29527998915654 43.95103995872245
56.29401000509691 44.006880030039184
56.283149992247644 43.91737002130475
56.2628400122108 43.85973002010013
56.259690009178456 44.00345996208651
56.3407700026132 43.951010035328096
56.23087998304092 43.958700012396406
56.238270013704096 43.836760001181034
56.233760004972 43.851139994268834
56.307689983540996 43.91849998567184
56.33412001018138 43.944459997091656
56.33661999662249 43.8362799695862
None None
56.2321899906882 43.95735002307097
56.257149999149675 43.98078004083632
56.34191999972887 43.95121002753788
56.23038000251651 43.874960021988926
56.34191999972887 43.95121002753788
56.2242299906091 43.85868999355412
56.28424502503324 44.06714507568029
56.28235999787336 43.929329991307725
56.27914000594947 43.922300005295455
56.246899979304004 43.8486499822925
56.26998998516706 43.93211999159871
56.329239982333604 43.880510015357515
56.29967001094468 43.938090002135425
56.301640009648 43.97665002568468
56.306129985631515 43.93230003487892
56.29417001562854 43.99668000824596
56.29310999824344 44.07313000600465
56.30484998519759 43.93191002492415
56.30441001909989 43.8477899990267
56.25442998775023 44.000169981271114
56.31751998621854 43.86830998764759
56.31882001940107 44.02761995979941
56.31845000028537 43.888360002957455
56.32278998211157 43.94081001353487
56.331280011837976 43.848300037834946
56.36773001699137 43.82542004055597
56.2600000138674 44.01220002398463
56.33458000902766 43.87507996702337
56.3017200149138 44.04559000583626
56.33730002042711 43.87343996384806
56.329479998131035 43.9326499793365
56.3120199909024 43.885240007138464
56.29460000726144 44.00716996007
56.27113000781793 43.893159983629914
56.31905999328896 44.03122996167804
56.235140001510814 43.87615000078276
56.26430001401542 43.85185999975161
56.34093001314483 43.94515996982582
56.32944001645291 43.84912003942259
56.31521001752242 44.04568002747635
56.276499999815826 43.919660041071324
56.31454001009209 44.0745700169702
56.26266998530491 44.02011002601128
56.31744999732703 44.00735000335021
56.26358000853264 44.02149999701487
56.299930017581175 44.00613999180783
56.31767999675017 43.86728001938542
56.33361001328268 43.93680002723673
56.33842001032943 43.880719982032076
56.26554245437895 43.91223501092522
56.25079999503251 43.86662002832938
56.265229986172756 43.931380037186386
56.240249986872186 43.979310022657415
56.22012998267084 43.867429971633214
56.29716000812928 43.97866000606615
56.32032000288382 44.02858999745388
56.3360999833495 43.84535002701233
56.29332448735539 44.015965328984876
56.27955998120808 43.932949967651126
56.30072998642024 43.983589990056856
56.2715200177727 43.88116003194878
56.28314001778287 43.915909977590616
56.26975001127914 43.93070001338177
56.24541001219555 43.83511002354095
56.2661299930262 43.87342998938328
56.31173001896204 43.92322997745276
56.26793998119791 43.932379998235206
56.27262001683593 43.91103003356187
56.298429992188886 44.035659965144305
56.30305001340017 44.03949996644607
56.257149999149675 43.98078004083632
56.28825000314427 43.91451003212225
56.28102867768783 43.95025933274686
56.28905001389285 44.06964003297949
56.24552999913951 43.825230022810985
56.272800018206624 43.91701001856336
56.28075000191143 43.94430996102483
56.28532999953504 44.06515998955126
56.297099993702545 43.94649998468648
56.22583998657103 43.83135996006027
56.34937000290927 43.86075998836233
56.282119982075926 43.93096002001826
56.25923998479695 43.98040997981113
56.28467998294377 43.919229965619394
56.30909001282839 44.02731997148476
56.268789989998936 43.934679992466556
56.31281158957702 44.0290234449046
56.233580003601304 43.946209970836634
56.28931002052934 43.907060028941856
56.29187999586196 43.915500018706325
56.25977001444426 43.86450996802398
56.23118998772986 43.948529997816564
56.334090002968026 43.95789995973831
56.299930017581175 44.00613999180783
56.276419994550025 43.910150017547494
56.29143998785477 43.921459970959205
56.23118998772986 43.948529997816564
56.323029997909 44.01342998445659
56.2754899804832 43.92197998423222
56.3422600116312 43.94836001282016
56.289319994994116 44.07093000787819
56.27538000991353 43.923960041219345
56.27218000882871 43.92362996187231
56.269889989062165 43.88878002012558
56.289940004372 43.94840996896309
56.23481000598278 43.87295004160745
56.22954001008978 43.82576998501352
56.311040020692644 43.873250029922104
56.33479001761171 43.841970024556844
56.276499999815826 43.919660041071324
55.746620000000064 37.98305000000005
56.232710003961216 43.877279965149825
56.27134999086678 43.9800899587479
56.28615000112268 44.07489003803343
56.2391199805956 43.96609997561487
56.29317998713495 44.00059997290401
56.29286000798123 44.01988002658817
56.24812998168548 43.97827997057618
56.2839800102096 44.04293000886352
56.27228997939838 43.91711998913303
56.24695001926597 43.85215001360149
56.25586999871575 43.843039974497174
56.289439981938074 43.95213999969519
56.23768001153957 43.82724000319243
56.29849000661562 43.93140996058071
56.28365001468157 43.90208997945399
56.2284700182399 43.88147996919298
56.300003137601124 43.903257621481906
56.29151999312057 43.94348995943716
56.341549980613195 43.94600997862685
56.244909989761624 43.84062003523141
56.269809983796364 43.87946001434673
56.26090002072087 43.9825300145813
56.262500000308506 43.84933000609712
56.28170000681732 43.9163800347207
56.29999696268369 44.04858556036491
56.271139982282705 43.98118999972064
56.260629997710055 43.87576996529279
56.31518998477384 44.01417999715272
56.26043997996507 43.862469980429154
56.24044000461717 43.97094999624926
56.27241000825185 43.93930001367781
56.34492000860391 43.80587998023532
56.26120000903549 43.84749001071205
56.28447001626924 44.068439995901855
56.25923998479695 43.98040997981113
56.23440997965375 43.953670032300835
56.22731000474994 43.88006996544081
56.33812999647955 43.87259003886609
56.31026000078313 43.88656996371532
56.31173001896204 44.01178000681651
56.28915000999771 43.8451999909455
56.21869998807958 43.85615999989963
56.311040020692644 43.873250029922104
56.27585999959888 43.979080023234275
56.26609998581284 44.018600026154246
56.31516001947 44.04870002719048
56.35483999101206 43.86066996672221
56.335190002031254 43.877030016797136
56.272050005510465 43.8865899964639
56.28496999679365 44.07963997874393
56.26822999504779 43.88602002704798
56.31845000028537 43.888360002957455
56.32422001861232 43.95288003792655
56.32570998572078 43.93815001656216
56.269889989062165 43.88878002012558
56.27832000436183 43.99470003507784
56.30323001477086 43.8513600192272
56.27283999988475 43.8831300306521
56.30103999110918 43.93188999217557
56.24237999610713 43.83420997477799
56.26115998544785 43.9801000170317
56.29356999708972 43.95178997141858
56.32260998074088 43.934400036900485
56.25882998400314 43.85310999297215
56.29238999276069 43.93184003603264
56.291320000910815 43.931720007179166
56.295609984684546 44.02222997696242
56.33418999907289 43.839059995412384
56.32158001247868 43.99222997203108
56.30694001275438 43.84312002167252
56.30220000459914 43.93829996880996
56.23717001464087 43.84100996136712
56.29471001974062 44.0233799740781
56.28001000558959 43.94622002912044
56.29844998302798 43.94019000415699
56.262280017259656 43.98325999452885
56.236480016371445 43.959699973445254
56.331629998205045 43.92823003415401
56.23177001542959 43.8337900414289
56.25795000989825 43.9914500359406
56.28193998070523 43.926059959421906
56.232899979796684 43.859359959074936
56.28117001907955 43.93480002132003
56.24234998889378 43.85878998965899
56.33361001328268 43.84595997810641
56.32967999034079 43.929350024056305
56.29056001374991 44.00570002571013
56.283819999677974 43.94767998901554
56.23955998860279 43.86757003323527
56.33238998536598 43.945709990312224
56.30187000907114 43.91327998783126
56.291320000910815 43.931720007179166
56.23911000613083 43.961339976620565
56.2780799885644 43.93054997731491
56.25024000008136 43.85659996599733
56.339399980539184 43.877169994580186
56.286709996073824 43.94449997876981
56.336159997776235 43.93927998092923
56.31543000057127 44.02718996816648
56.320680005625206 43.8662199600908
56.31753000259283 43.876099960820795
56.29330001598842 44.02858999745388
56.32419998586374 43.9850099682738
56.27786997998035 43.980060035353546
56.340809984291354 43.87385000655141
56.26427998126684 43.85576998994489
56.30072998642024 43.983589990056856
56.276660010347456 43.985090015449146
56.352379986249076 43.83935000926226
56.3091600017199 43.95024996434816
56.228679984914464 43.871390001788455
56.26563998696656 44.01962999441645
56.3648499950603 43.813810015010546
56.345130017187984 43.86492001072733
56.327989989113064 43.95614998599336
56.33277999532072 43.83609003566022
56.32806001991409 43.93175001439255
56.26409000543137 43.976529996831204
56.33487999734231 43.88399998838267
None None
56.285969999751984 43.847840038988664
56.2889200105746 43.92899999577972
56.273460009262635 43.8808700180989
56.23512001067172 43.94879000445306
56.275100012437946 43.93957996924388
56.272549986034875 43.930129960146786
56.314160016511636 43.98927996120847
56.32189999163239 43.9802499692795
56.32092999588741 43.98719999193548
56.23883000865524 43.86498999961884
56.273449992888345 43.9212999604276
56.32033759885006 44.01150089602699
56.23648999083625 43.834969961938896
56.2877799879237 43.92263000082346
56.282559990083115 43.92453998510007
56.239670001081976 43.970529979081135
56.29978999788864 43.856440039284735
56.280639989432245 43.94475998540631
56.320680005625206 43.8662199600908
56.31656000684788 44.045420020839856
56.262849986675604 44.000899961218664
56.29097607962244 44.05287448681675
56.24817997973793 43.86196002543994
56.2943645386379 44.03527500089987
56.30178842983095 44.039104526622815
56.2453600141431 43.74609002086618
56.31779998369413 43.89085001493379
56.229950010883584 43.834350036380044
56.268030002838 44.056290008153894
56.26550000918354 43.88234003627781
56.22747998974634 43.83732997059698
56.252259996837125 43.86959996254632
56.26796001394649 43.97833998500292
56.300419981731295 44.07798002663907
56.3179200125476 44.01876003668585
56.26614998386529 43.86656998836742
56.29051999016224 43.942160002860305
56.31268999833273 43.88300002733385
56.299141463101016 44.04368740218992
56.22911999292165 43.87617003353134
56.298054005440214 44.04103207147629
56.22184999111195 43.864360015776185
None None
56.22901999681676 43.826210034930256
56.33433999323023 43.86738001549028
56.291550000333956 43.91905998062299
56.319619988240134 43.877100005688646
56.298429992188886 44.07510000470796
56.32524001240975 43.88150997640636
56.36120998596829 43.85556002327033
56.365060003644345 43.82340000189069
56.260120000811355 43.979789970433245
56.29737001671333 43.991230010982235
56.340470014298546 43.87585998693288
56.309849999989325 43.93841002319866
56.291550000333956 43.91905998062299
56.3435299956908 43.84818998344625
56.26386000600823 43.88143998751485
56.358009984883495 43.81177002741572
56.31400998044481 44.05281998405829
56.320434970387055 43.86961747453172
56.30377001888294 43.84289002224938
56.2394599924979 43.95889003014139
56.31817000280981 44.031200038283686
56.271219987548534 43.87507996702337
56.33745001458445 43.83311001762428
56.33627998472019 43.84431000046632
56.326889990049835 43.95321003345455
56.289449998312364 43.982290040693385
56.23971999913442 43.9625300392334
56.29849000661562 43.93140996058071
56.229210014561744 43.95121002753788
56.30799998822994 43.982449967405955
56.33317000527549 43.85501997724876
56.265229986172756 44.02044999600409
56.27769999498395 43.89304003859547
56.25588001509004 43.865359976825005
56.32217001464318 43.88101997034673
56.33317000527549 43.85501997724876
56.23822999011642 43.98004997706974
56.261540020937815 43.86219002486308
56.251439995249484 43.86902999313037
56.26620999829203 43.87076999241057
56.23912999696989 43.957880010808765
56.300189982308154 43.93007002953908
56.232710003961216 43.94570001584742
56.29023999268665 43.94692000185461
56.27914000594947 43.922300005295455
56.23740998852878 43.96596997229659
56.32434000555628 43.993369994681956
56.3160200027358 44.06124002489318
56.324079998919785 43.954470001139896
56.29376998929948 44.04526998477303
56.291550000333956 43.91905998062299
56.29181000697045 44.030199993415835
56.318519989176906 43.89056000108391
56.24514036393699 43.97700765339202
56.33069998413822 43.87829995894725
56.28501731802745 44.0436801053787
56.292539986918 43.86397998028619
56.28101000854792 43.895619988392866
56.32944001645291 43.84912003942259
56.33474001955926 43.846229959207704
56.33789999705641 43.87463002646092
56.333280017754646 43.93759999607579
56.286429998598265 44.04585998693753
56.293550006250655 44.01210002787974
56.311529984842764 43.998900039121
56.260779991867395 44.01510996931006
56.23369999054526 43.969370007500686
56.23469001903882 43.95431996507307
56.31846999112446 44.029010014622
56.33418999907289 43.839059995412384
None None
56.256709991142486 43.86286996484867
56.30059998310199 43.9530699718525
56.29233999470824 43.98850999958279
56.282650011723234 43.94511001368292
56.26230000809875 44.01932003163702
56.31974001709361 44.009289994840174
56.310440002153825 44.01132998243503
56.272970003203 43.923299966344274
56.29808000582182 44.0763000417856
56.25839001790544 43.86023000062454
56.29158000754731 43.905599985227724
56.30384998223923 43.937360022187875
56.285100000111896 44.074719969217995
56.22731997921471 43.867840014336565
56.30453000604385 43.99365003406706
56.31262998390599 44.01433003321958
56.303669980868534 44.03219999933253
56.31149000316461 44.02516003885546
56.235140001510814 43.87615000078276
56.25171999272504 43.99928996525671
56.34067000650833 43.82973998963354
56.27536999353924 43.98664997144911
56.32064999841185 43.8867599814603
56.33415001739476 43.83804997607976
56.270062893100295 43.94670480686709
56.28931002052934 44.07204999778048
56.30218998822485 44.076359972393305
56.26414000348382 43.907699987249316
56.26814998978196 43.92778000977253
56.25992998306637 43.85087998763234
56.232710003961216 43.94570001584742
56.28163999239058 43.927329985391026
56.29040000321828 43.94558996145875
56.362539984454656 43.8292499835739
56.330735509880746 43.99804703761126
56.321849993579946 43.98933000117043
56.28826001951856 43.944620007623286
56.329399992865234 43.93139001165116
56.25836001069209 43.92075999822504
56.318740014135244 43.98529998212368
56.33440000765697 43.93093998726968
56.291550000333956 43.91905998062299
56.29051999016224 43.942160002860305
56.2167099985372 43.860239975089314
56.324359996395344 43.937929991603795
56.26135000319283 43.852870019084236
56.25570001371935 43.973279997693965
56.3310700032539 43.95884996464423
56.307689983540996 43.91849998567184
56.3043199974598 44.04617003353599
56.34848001243009 43.84391999051158
56.291550000333956 43.91905998062299
56.26554245437895 43.91223501092522
56.242679984421784 43.86219002486308
56.31976000793267 43.86939997033653
56.2600000138674 44.01220002398463
56.26793998119791 43.932379998235206
56.265910009977375 43.869979998036285
56.28779000429799 43.91408004048935
56.306129985631515 43.93230003487892
56.32143999278611 43.98066998644762
56.255809984289016 43.85199997753463
56.3059700170094 43.941549967947196
56.307179986642296 44.03961002083477
56.30609000395336 43.98332000895559
56.32544000461951 43.95452004110186
56.31802000865247 44.016349988065826
56.31281158957702 44.0290234449046
56.30136001217241 43.950829992047886
56.274050011427164 43.91842999678033
56.23369999054526 43.969370007500686
56.231150006051706 43.85438999340607
56.23177001542959 43.8337900414289
56.286800017713944 44.06889002028336
56.2994799931997 44.04864001276374
56.29847001577656 44.06735998767772
56.24311999242897 43.85692996152534
56.322530522811384 44.01862402702063
56.34704000146456 43.85120000869557
56.29330001598842 44.02858999745388
56.32147000000003 44.032710000000066
56.283550018576705 43.941820032867525
56.29105999427432 43.90936999763798
56.28844999535403 43.9866900369463
56.292150018872775 43.91451003212225
56.26775997982722 44.055449973817645
56.23858999285781 43.96247999927144
56.27600999375619 43.92246999029186
56.2844900071083 43.921640014239415
56.2600000138674 44.01220002398463
56.26962000796087 43.927650006454286
56.28396999383531 44.03925999255816
56.331419989621 43.86889001534735
56.277530009987544 43.98372996783988
56.28447001626924 44.075039990281226
56.22731000474994 43.88006996544081
56.22539000409907 43.83160999223199
56.33182999041483 43.96307997590074
56.2636999954766 43.91305996287292
56.299410004308186 44.00593999959804
56.33399000686313 43.84867001504111
56.27095000644724 43.93199996274524
56.298950005461904 44.06449002403045
56.34999001228715 43.86722000495868
56.33172999430994 43.879579959381175
56.31477000951523 43.874440008715936
56.335270007297055 43.9414000156994
56.25818998378617 43.98434000275299
56.331870014002476 43.877009984048556
56.31388999350085 43.88711998420169
56.283379991670785 44.05232000353388
56.28132998770164 43.924030030110856
56.32816999048376 43.95949000677069
56.360610009338984 43.808260021641985
56.30623999811067 43.99740998819351
56.30909001282839 44.02731997148476
56.29350734775385 44.04433328878798
56.370340015911665 43.801000036206574
56.324359996395344 43.937929991603795
56.232710003961216 43.94570001584742
56.31088998462582 44.02569002659325
56.32178997915321 43.86607998230778
56.30610999479242 43.995460022238774
56.27538000991353 43.923960041219345
56.22888001903374 43.86207997047438
56.25861000095429 43.92938003126969
56.253680016963585 43.87003003799825
56.3319299865197 43.88035997929069
56.31876000497434 43.88146002026343
56.23136001463578 43.95164001917078
56.33328999221945 43.83643000565303
56.28454000516075 44.04217999616739
56.328299993802005 43.88002000929788
56.222200019388566 43.86062001057928
56.292547349396735 44.0438042422485
56.25693999056563 43.859739994564904
56.23361998527946 43.94721999016926
56.2384399987005 43.86127002717055
56.303250005609925 44.04267000222703
56.291550000333956 43.91905998062299
56.253819994746635 43.86531999514685
56.23824000649071 43.86846999817922
56.29181000697045 44.030199993415835
56.27832000436183 43.99470003507784
56.30233000791739 43.98505003377099
56.26775997982722 43.87538003915705
56.26622998913109 43.9316100366095
56.26622998913109 43.9316100366095
56.312600018602154 44.046059979147316
56.32473001551102 43.86669001722089
56.236539988888666 43.9680399671048
56.2326199823211 43.9685800131264
56.3221499818946 37.56405999770578
56.308600006768756 43.98017998038799
56.33151998572589 43.850689969887355
56.28713998770675 44.04617003353599
56.3456199813381 43.870500011309275
56.28445999989495 44.07087996791623
56.32695000447657 43.95634000373835
56.36404998431172 43.821430003187345
56.29660001317811 44.06870997700315
56.320840016156836 43.8799999765493
56.335689982555664 43.880759963710204
56.23481000598278 43.87295004160745
56.26814998978196 43.92778000977253
56.23824000649071 43.86846999817922
56.293470000984826 44.000239970162625
56.32990001529916 43.95499998887769
56.2580000079507 43.84824002340821
56.25163998745924 43.84969000883851
56.272199999667805 43.91199998739734
56.26622998913109 43.9316100366095
56.31313998080469 44.01100996137177
56.231430003527294 43.83327002815588
56.37643998785711 43.82898000247263
56.234819980447554 43.859489962393184
56.33399000686313 43.84867001504111
56.26704999071873 43.97741001284561
56.312039981741464 43.85300002240251
56.2580000079507 43.84824002340821
56.29314000545682 44.01595000364628
56.262849986675604 43.856280028753105
56.32232000880052 43.8863200153626
56.26619998191771 43.97892998716745
56.292547349396735 44.0438042422485
56.25933000643707 43.9027000143671
56.28652999470316 43.89305998752502
56.33543999229346 43.882740020697355
56.260399998286914 43.98371001891033
56.30116528711129 44.03635364380846
56.23034999530313 43.953919980653524
56.28019000696028 43.94392003488909
56.24226998362795 43.96983000634697
56.27234001936034 43.981649998566894
56.3100199849857 44.051969975257265
56.32870002013104 43.9316100366095
56.235719987301025 43.95020000820523
56.292879998820325 43.85864003741119
56.362539984454656 43.8292499835739
56.31754001896715 43.87375998491132
56.34937000290927 43.86075998836233
56.324589995818485 43.955900037640646
56.31313998080469 44.02369999514133
56.299839995941085 44.02377995849764
56.34797001553139 43.847799973491476
56.241499980092755 43.97136003895261
56.326830017532615 43.87214998894936
56.274569982790666 43.941319968524084
56.29238001829589 43.98696999251237
56.23535001009486 43.947870006760525
56.31751998621854 43.87532999919509
56.313829979074114 43.894910041193896
56.325420013780445 43.93585002233081
56.31281158957702 44.0290234449046
56.23041998419464 43.94722996463403
56.24329999379967 43.85510999888885
56.337420007371065 43.879690013769874
56.29143998785477 43.921459970959205
56.3665800198757 43.807530041694434
56.35002999396531 43.85219996974439
56.244909989761624 43.84062003523141
56.335539988398324 43.87358999991491
56.227000000061 43.946230003585214
56.24421001702743 43.83279997102582
56.32695000447657 43.95634000373835
56.284559995999814 44.037710011022966
56.22908998570827 43.83002002901864
56.31155999205615 44.03650997394533
56.24777999531841 43.84592997089305
56.32944001645291 43.84912003942259
56.272199999667805 43.93348003920795
56.247230016741554 43.82428001790507
56.22772998000855 43.88144996197963
56.30333998534053 43.93401002694574
56.26748999872595 43.89210000815433
56.288269993983334 43.95236999911833
56.301540013543104 43.941500011804294
56.27658997954643 43.987729979673276
56.29125998648408 43.92033000659214
56.28615000112268 44.07489003803343
56.292660015771474 43.99567996337808
None None
56.30310998591739 43.98099998197566
56.293669993194584 44.01568999700979
56.2334999983355 43.97764001226875
56.3627699838778 43.85398003452178
56.282450019513476 43.93243003819717
56.35219001041361 43.852029984748015
56.27495999274541 43.983220012850694
56.3131600135533 44.004859991373905
56.23471000987789 43.83537003017747
56.233810003024445 43.84483001373934
56.2394599924979 43.95889003014139
56.2332773750584 43.999321150684445
56.23535001009486 43.961000006627756
56.30904096803349 43.88649636353858
56.351730011567355 43.87171002285169
56.29655998959046 44.02924001404514
56.316139989679755 44.00016000680634
56.31268999833273 43.88300002733385
56.24733998731119 43.75098002317873
56.26993998711461 43.92249999750521
56.28575001670316 44.047350037865044
56.27228997939838 43.91711998913303
56.29255000329229 44.00518001243714
56.27535000270015 43.930149992895394
56.276499999815826 43.919660041071324
56.235140001510814 43.87615000078276
56.22731997921471 43.867840014336565
59.83699000000007 29.922300000000064
56.292150018872775 43.91451003212225
56.31423997986795 43.87509002530717
56.25071998976671 43.84628997363444
56.258039989628855 43.97265001385131
56.23011999587999 43.86708002717563
